Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Australia,AUS,GDP per capita (current US$),NY.GDP.PCAP.CD,1810.59744278609,1877.600224102,1854.64189048688,1967.10899053653,2131.38029982805,2281.01195611049,2343.81978965369,2580.11059164641,2724.1306715175,2991.38594710418,3304.83781989103,3495.14162747651,3949.37298705831,4770.61865788766,6482.83108182526,7003.74417971953,7486.59278090393,7775.49682097168,8252.65590400684,9294.35924726014,10208.6520092795,11853.5138178392,12778.9279166426,11515.6229187212,12421.4738665585,11441.1933019722,11391.6550473244,11650.8011879489,14284.5206885373,17834.2105593225,18248.9407092421,18859.4079561383,18623.7917363989,17699.5577392784,18129.4021863239,20448.1219685874,22021.7839065228,23646.6230457327,21479.1142020092,20712.6697805564,21870.4159669594,19695.7297379144,20301.8431713256,23718.1338501868,30836.7306824685,34479.7679298388,36595.7071548423,41051.6120652288,49701.2817843335,42816.5674002829,52147.0241942843,62609.6607161044,68078.0442283168,68198.4193446869,62558.2438786332,56758.8692027821,49918.7939327254,53954.553494614,57273.5204750079,55049.571919719,51868.2475567823,60697.2454358579,65077.676668821,64711.7656030565
Australia,AUS,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.00085020065308,5.88913011550903,5.64626979827881,..,5.47198009490967,5.36459016799927,..,5.39764022827148,5.26889991760254,5.05775022506714,4.90722990036011,4.73916006088257,4.66689014434814,4.78484010696411,4.68287992477417,5.50569009780884,5.24490976333618,..,..,..,..,..,4.75933980941772,5.22261571884155,5.30569648742676,5.24525785446167,5.19307231903076,5.27187633514404,5.16309022903442,4.96966886520386,4.9018235206604,5.39640665054321,6.15043640136719,6.00601577758789,5.55924797058105,5.5196270942688,5.4375524520874,5.46285820007324,5.43038558959961,5.32125568389893,5.40967607498169,5.50858879089355,5.37828016281128,5.33320999145508,5.20677661895752,..
Australia,AUS,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.66231000423431,..,1.5135600566864,..,1.5731999874115,..,1.74749004840851,..,1.84902000427246,..,2.18010997772217,..,2.39995002746582,..,2.37074995040894,2.23483991622925,..,2.17843008041382,..,1.92070996761322,..,1.87977004051208,..,1.82892000675201,..,..,..,..
Australia,AUS,"Population, total",SP.POP.TOTL,10276477,10483000,10742000,10950000,11167000,11388000,11651000,11799000,12009000,12263000,12507000,12937000,13177000,13380000,13723000,13893000,14033000,14192000,14358000,14514000,14692000,14923260,15184247,15393472,15579391,15788312,16018350,16263874,16532164,16814416,17065128,17284036,17478635,17634808,17805468,18004882,18224767,18423037,18607584,18812264,19028802,19274701,19495210,19720737,19932722,20176844,20450966,20827622,21249199,21691653,22031750,22340024,22733465,23128129,23475686,23815995,24190907,24592588,24963258,25334826,25649248,25685412,26014399,26638544
Austria,AUT,GDP per capita (current US$),NY.GDP.PCAP.CD,943.610800103121,1040.80488478971,1097.31220193692,1177.16824200633,1280.47257652275,1386.50800721563,1499.92409701965,1583.34320067225,1692.2905712198,1841.2901422239,2058.76905087549,2380.97845801742,2924.04887899105,3890.72241941969,4630.75719737956,5285.62072414121,5678.38665810018,6810.62768469634,8205.4689771504,9793.76534815017,10869.5464940526,9385.24906398343,9410.34725652989,9537.40742043378,8991.06503963026,9172.09676001833,13083.0726621044,16392.7695234749,17578.6189397397,17468.9461372569,21680.989623313,22410.9117666654,24880.1641180361,24081.5277928004,25646.7006591684,30325.8495818396,29809.0767730821,26705.4785993891,27361.8751106437,27183.4759263956,24625.6007227434,24558.7636778868,26527.5930910347,32294.0488606559,36889.2335135194,38417.4577857677,40669.3269586152,46915.3374004507,51919.9835754226,48153.3240199631,46903.7615854343,51442.2762464407,48564.9173350875,50731.1272541847,51786.3771747905,44195.8175947748,45307.5878620429,47429.1584564387,51466.5565633634,50067.5857265892,48789.4978498872,53517.8904509612,52084.6811953372,56505.9682796867
Austria,AUT,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,4.14716005325317,4.28235006332397,4.45015001296997,4.51547002792358,4.65594005584717,5.12796020507812,5.23765993118286,4.95401000976562,5.1597900390625,5.03815984725952,5.00896978378296,5.36780977249146,5.36298990249634,5.30378007888794,5.29446983337402,5.29721021652222,5.49995994567871,5.3761100769043,5.19073009490967,5.01816987991333,4.95725011825562,5.10321998596191,5.2969799041748,5.2519998550415,..,5.42834997177124,5.25990009307861,..,6.10374021530151,6.11233997344971,5.58880996704102,5.57547998428345,5.52213001251221,5.36183023452759,5.30243015289307,5.24937009811401,5.22652006149292,5.14690017700195,5.26395988464355,5.73024988174438,5.70047998428345,5.59226989746094,5.48040008544922,5.54711008071899,5.44761991500854,5.45658016204834,5.4796199798584,5.37159013748169,5.22655010223389,5.21779012680054,5.57126998901367,5.49411010742188,4.77447128295898,..
Austria,AUT,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.58077001571655,1.65490996837616,1.73154997825623,1.845370054245,1.88601994514465,1.99210000038147,2.06597995758057,2.17456007003784,2.16612005233765,2.37323999404907,2.35923004150391,2.41843008995056,2.56944990158081,2.59674000740051,2.72609996795654,2.66867995262146,2.91472005844116,2.95492005348206,3.08429002761841,3.04969000816345,3.11654996871948,3.05656003952026,3.09182000160217,3.13246989250183,3.20148992538452,3.25631999969482,..,..
Austria,AUT,"Population, total",SP.POP.TOTL,7047539,7086299,7129864,7175811,7223801,7270889,7322066,7376998,7415403,7441055,7467086,7500482,7544201,7586115,7599038,7578903,7565525,7568430,7562305,7549425,7549433,7568710,7574140,7561910,7561434,7564985,7569794,7574586,7585317,7619567,7677850,7754891,7840709,7905633,7936118,7948278,7959017,7968041,7976789,7992324,8011566,8042293,8081957,8121423,8171966,8227829,8268641,8295487,8321496,8343323,8363404,8391643,8429991,8479823,8546356,8642699,8736668,8797566,8840521,8879920,8916864,8955797,9041851,9132383
Azerbaijan,AZE,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1238.27189274842,734.944232805688,60.2351205405972,209.530954548425,157.063549947072,314.55801908334,409.185543774103,505.516204188336,561.906807871869,573.893528734031,655.097249579917,703.670998584686,763.108895463487,883.692580745256,1045.0136328106,1578.36733030667,2472.95725732287,3851.33015175141,5574.46810432575,4950.39949009423,5843.5337683582,7189.81869211976,7495.86527658099,7875.34536661549,7890.84028062087,5500.50364628486,3880.6852276838,4147.1981423222,4739.7943123408,4805.75371765917,4229.91064904503,5408.04535175023,7770.594223351,7155.08360355897
Azerbaijan,AZE,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.05797004699707,..,..,3.33736991882324,3.51256990432739,..,3.38001990318298,4.21214008331299,3.85399007797241,3.50342011451721,3.15445995330811,3.2861499786377,3.44770002365112,2.97462010383606,2.55552005767822,2.5492799282074,2.44092988967896,3.22430992126465,2.78062009811401,2.43564009666443,2.06763005256653,2.44213008880615,2.63303995132446,2.95167994499207,2.90340995788574,2.47381997108459,2.45543003082275,3.1764600276947,4.33204984664917,3.7020800113678,3.04690003395081,3.58290028572083
Azerbaijan,AZE,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.235330000519753,0.369500011205673,0.421249985694885,0.392890006303787,0.335999995470047,0.340009987354279,0.301550000905991,0.324959993362427,0.29831001162529,0.219940006732941,0.171650007367134,0.170059993863106,0.165539994835854,0.249760001897812,0.218480005860329,0.210840001702309,0.214269995689392,0.209690004587173,0.209779992699623,0.222320005297661,0.206369996070862,0.184679999947548,0.184159994125366,0.200130000710487,0.223900005221367,0.208360001444817,0.151470005512238,..
Azerbaijan,AZE,"Population, total",SP.POP.TOTL,3894500,4045750,4168150,4293550,4439250,4574650,4708150,4832000,4948500,5063300,5172050,5282950,5391450,5493900,5594100,5689050,5781000,5876150,5976150,6071300,6160500,6257750,6357550,6459800,6567850,6670150,6770300,6875350,6974600,7076550,7175200,7271300,7382050,7494800,7596550,7684850,7763000,7838250,7913000,7982750,8048600,8111200,8171950,8234100,8306500,8391850,8484550,8581300,8763400,8947243,9054332,9173082,9295784,9416801,9535079,9649341,9757812,9854033,9939771,10024283,10093121,10137750,10141756,10112555
"Bahamas, The",BHS,GDP per capita (current US$),NY.GDP.PCAP.CD,1483.00368182207,1581.30397963404,1680.49484945793,1792.42227428747,1921.43723505182,2073.82969066231,2246.84945447817,2466.52008844272,2688.94425577987,3057.32296102325,3005.78439946974,3108.95437416976,3123.46377278902,3466.05497951571,3197.70234670092,2953.22491963087,3115.53838987656,3386.62638813683,3871.33980727016,5194.46237000173,5967.76788587365,6257.78659039464,6797.83096516882,7324.18655372676,8463.46499921216,9436.23274442434,9858.29572096139,10617.4052687995,10819.2680417121,11533.2607639373,11696.5113658614,11269.9505176448,11025.8783642405,10730.0009716689,11085.1471273516,11447.0178999446,11835.386789885,20415.7061749809,21665.3878591494,23991.7008043163,24849.6064784902,25234.1441512502,26590.1401788013,26204.8804986853,26393.4139538137,28280.870835298,28829.8493750425,29687.865215033,29013.6302870767,27120.6905452145,27046.6576651879,26644.9265775896,28059.6553953426,26956.5668352133,28201.556802208,29722.4068429349,29661.1410792573,30666.8838654704,31389.9269978552,32173.9581814182,24499.1647620617,27871.3723259771,32041.2503902591,34749.6382896736
"Bahamas, The",BHS,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.23284006118774,..,..,..,..,..,..,..,..,..,2.45165991783142,2.35576629638672,2.38704514503479,2.38595986366272,2.31407165527344,2.29697513580322,2.58660674095154,2.69140648841858,2.48519492149353,2.6171863079071,3.7900116443634,3.00693249702454,2.83657622337341,..
"Bahamas, The",BHS,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Bahamas, The",BHS,"Population, total",SP.POP.TOTL,114500,120216,126305,132639,138785,144849,151323,158197,165456,172745,179129,184435,189181,193563,197767,201881,206096,210534,215016,219426,223752,227956,232177,236586,241166,245935,250804,255618,260452,265493,270679,276058,281973,288164,293997,299554,304933,310171,315398,320272,325014,329626,334002,338490,343089,347804,352664,357666,362795,368057,373272,377950,382061,385650,389131,392697,395976,399020,401906,404557,406471,407906,409984,412623
Bahrain,BHR,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,1759.46334537232,1827.68910654495,2196.5723198028,2965.8520551128,3850.97156805455,3854.94886382975,5271.59189751692,6307.72882062866,6866.00354910824,7817.0873710577,9635.6388445495,10447.260503393,10601.6390079706,10492.4018148695,10593.2597357454,9559.42787793087,7709.41288640599,8266.63529284664,8709.93566351441,8780.05944218372,9295.21393720419,9803.44437532151,9743.05633633652,10305.7943962663,10671.0244271963,10851.3817981444,10964.9955991238,11061.8021073787,10455.7268909791,10877.2001175152,12738.7741181575,12291.8326130535,12819.9959353139,14230.29675298,15777.9636408956,17705.235163895,19057.7989047138,20883.5480311994,23155.821449155,19448.1832553789,21186.8143292279,23741.5574626702,25102.726348527,25790.7303121382,25464.760097715,22850.6653959938,22877.9351764172,24315.4975906804,25415.8466249472,25869.1129129041,23433.1872362574,26850.0033915702,30146.925026365,29084.3071297448
Bahrain,BHR,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,2.01217007637024,2.30781006813049,2.02393007278442,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.87440991401672,2.57500004768372,2.49677991867065,..,2.35114979743958,2.31235384941101,2.64530992507935,2.47689008712769,2.46745991706848,2.66808009147644,2.80248284339905,2.32781004905701,2.38893985748291,2.38460445404053,2.55237460136414,2.22135806083679,1.98779726028442,..
Bahrain,BHR,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.101159997284412,..,..,..,..,..,..,..,..,..
Bahrain,BHR,"Population, total",SP.POP.TOTL,160691,166970,173359,179891,186587,193012,199019,204916,210801,216696,222555,230992,243143,256632,270627,285116,300044,315337,330912,346697,362595,377430,391017,404772,419217,434375,450196,466565,483337,500349,517418,535415,554470,573755,593254,612934,632756,652643,672484,692133,711442,730257,748324,778256,833451,901921,970981,1040532,1110343,1179453,1213645,1212077,1224939,1261673,1311134,1362142,1409661,1456834,1487340,1494188,1477469,1463265,1472233,1485509
Bangladesh,BGD,GDP per capita (current US$),NY.GDP.PCAP.CD,84.8253371946916,92.8551129373993,95.0478052237596,96.5522100227946,94.8675576834292,100.967875859392,106.85572352998,116.796320541279,116.940534816855,128.60792611519,133.142945229324,127.995452738207,90.6783655642567,113.665702670582,171.526205300576,260.351516093487,132.457485424647,123.514493421219,166.006422429598,190.035791699715,216.109852036488,235.038390676618,209.195741763058,193.409373077802,202.2878488379,232.165821783332,221.569619138886,241.794908533863,258.830534751186,274.389427801832,294.90465244279,283.382285281796,284.966977564282,292.425347405186,292.078819525013,322.087389769502,387.384863171262,395.318052357112,401.96518010266,404.486143135093,413.100185264402,410.048540904043,407.96296761642,440.714404819588,469.116458369252,493.043250641143,503.374634487573,552.337247034842,630.148307727773,698.503078776717,776.835743954765,856.178832752419,876.521652869848,973.828617573534,1108.52251321179,1236.4354555046,1659.88817301175,1815.47222007199,1963.31244102476,2122.03765230231,2233.76728192962,2457.96446570157,2687.89906307087,2529.08012688018
Bangladesh,BGD,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.13092994689941,0.937600016593933,1.07149994373322,1.01163995265961,1.03267002105713,1.22302997112274,1.27118003368378,1.34349000453949,1.51364004611969,..,..,1.51911997795105,1.42566001415253,1.63177001476288,1.69262003898621,..,..,..,1.95246994495392,..,2.13281989097595,2.12508010864258,2.17193007469177,2.01714992523193,2.06939005851746,1.94014000892639,..,2.13128995895386,2.20221996307373,2.0545699596405,1.9394199848175,..,2.13269996643066,2.04667067527771,1.96616005897522,2.09871673583984,1.87225413322449,2.22119998931885,1.85040032863617,1.65589129924774,1.68138802051544,1.76528060436249,1.83117997646332,1.71183669567108,1.7752274274826
Bangladesh,BGD,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bangladesh,BGD,"Population, total",SP.POP.TOTL,50396429,51882769,53461661,55094115,56774465,58500159,60265259,62104488,63995652,65866908,67541860,68376204,69346705,71144818,72947807,74700345,76380080,78137788,80007550,81908151,83929765,86154836,88555336,91045478,93534239,95959099,98271746,100490256,102688833,104893674,107147651,109242834,111272102,113418757,115614891,117793338,119876868,122039226,124350471,126754824,129193327,131670484,134139826,136503206,138789725,140912590,142628831,144135934,145421318,146706810,148391139,150211005,152090649,154030139,155961299,157830000,159784568,161793964,163683958,165516222,167420951,169356251,171186372,172954319
Barbados,BRB,GDP per capita (current US$),NY.GDP.PCAP.CD,344.103978900915,365.271681776884,378.071130279335,423.500491094427,419.078986098109,441.834393310748,474.621845879431,524.807665346736,524.097741073983,587.683575756565,688.534666174412,770.886044405513,877.864367227752,1065.92309127022,1268.28582138455,1627.66038698269,1755.16598387689,1983.06384177488,2202.64495318948,2656.64734893189,3992.03633847153,4374.85175040801,4552.94447062093,4818.68387258313,5235.1341193735,5465.20358153324,5990.46012778123,6589.38314412748,7005.50280862194,7753.0256601994,7772.80875684304,7789.39137741124,7520.79073985827,7905.67680238599,8220.27611002786,8451.95859885549,8994.32406293315,9491.47543410699,10685.2606122975,11173.9493679991,11560.2459031879,11510.0404330443,11658.629036798,11998.1756941147,12828.4389489954,14173.7513776686,15595.1683461218,17225.5343643624,17570.7829148862,16314.6692184915,16507.4305360907,16924.066921731,16736.9218347773,16952.1344337493,16980.0270637458,17040.4176091311,17398.9870769319,17910.7830952014,18335.9500586368,19156.0398672282,17028.4137830299,17586.3300142247,20738.4511868198,22672.6154350731
Barbados,BRB,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,6.15065002441406,6.79071998596191,6.72242021560669,7.52374982833862,..,5.94479990005493,6.51715993881226,..,..,..,..,..,..,..,..,..,..,..,..,..,6.63870000839233,..,..,..,..,..,..,..,4.34123992919922,4.71585988998413,6.05536985397339,5.88062000274658,6.24569988250732,6.02428007125854,5.66965007781982,..,5.22061014175415,4.92074012756348,5.11040019989014,6.05261993408203,..,5.25726985931396,5.13486003875732,6.12197017669678,5.17699909210205,4.68382978439331,4.34997987747192,5.13313722610474,4.0863299369812,4.16860008239746,4.863609790802,4.41624021530151,4.04476022720337
Barbados,BRB,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Barbados,BRB,"Population, total",SP.POP.TOTL,232550,233698,234829,235875,236834,237694,238494,239238,239905,240594,241397,242350,243458,244643,245851,247090,248359,249663,251009,252334,253575,254684,255642,256505,257279,257911,258370,258654,258762,258759,258868,259402,260212,260995,261712,262303,262793,263224,263642,264170,264657,265377,266455,267499,268505,269477,270425,271444,272635,273791,274711,275486,276197,276865,277493,278083,278649,279187,279688,280180,280693,281200,281635,281995
Belarus,BLR,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,900.506730798407,1603.33885142339,1462.02861363291,1370.4784567014,1452.5071047646,1396.6571872706,1511.25979105507,1210.5874393672,1276.28038121269,1244.37318523431,1479.38066337175,1819.52653114699,2378.33700470129,3126.07176665248,3848.22350300163,4735.48107556066,6376.17569162063,5352.48809190697,6034.67885177216,6527.6593428786,6953.21591683101,7998.0802045456,8341.29014337961,5967.06856034227,5039.77560949445,5785.53397723676,6360.05310087258,6837.76832136779,6542.8645398436,7489.71894713888,7994.64806074889,7829.05313660622
Belarus,BLR,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.00001001358032,6.19661998748779,..,..,6.31018209457397,5.7122597694397,5.8710298538208,6.07696008682251,5.15210008621216,5.71321535110474,4.3689398765564,5.22003984451294,4.68479013442993,4.95964002609253,5.0094199180603,4.81832981109619,4.78750991821289,4.94654989242554,4.79500007629395,5.38110017776489,4.97948980331421,4.86263990402222,4.60641002655029,4.62823009490967,4.9514799118042
Belarus,BLR,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.998520016670227,0.730000019073486,0.705780029296875,0.845229983329773,0.722100019454956,0.708760023117065,0.620899975299835,0.611469984054565,0.627590000629425,0.678520023822784,0.660650014877319,0.962029993534088,0.741469979286194,0.621670007705688,0.669130027294159,0.677600026130676,0.646030008792877,0.651910006999969,0.505479991436005,0.499989986419678,0.500630021095276,0.584110021591187,0.604430019855499,0.577329993247986,0.539009988307953,0.459809988737106,0.48063999414444,..
Belarus,BLR,"Population, total",SP.POP.TOTL,8198000,8271216,8351928,8437232,8524224,8610000,8696496,8785648,8874552,8960304,9040000,9115576,9188968,9257272,9317584,9367000,9411000,9463000,9525000,9584000,9643000,9710000,9776000,9843000,9910000,9975000,10043000,10111000,10140000,10170000,10189348,10194050,10216470,10239050,10226955,10193831,10159569,10117433,10071963,10026738,9979610,9928549,9865548,9796749,9730146,9663915,9604924,9560953,9527985,9504583,9483836,9461643,9446836,9443211,9448515,9461076,9469379,9458989,9438785,9419758,9379952,9302585,9228071,9178298
