Country Name,Country Code,Year,GDP per capita (current US$),"Population, total",awardYear,dateAwarded,prizeAmount,prizeAmountAdjusted,category.en,categoryFullName.en,winner_id,winner_link,id,given_name,family_name,full_name,gender,birth_date,birth_place_city,birth_place_country,city_now,country_now,continent
Latin America & the Caribbean (IDA & IBRD countries),TLA,2009,7367.71453984861,566813381.0,,,,,,,,,,,,,,,,,,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,2010,9094.53916060704,572949377.0,,,,,,,,,,,,,,,,,,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,2011,10248.7036106318,579610152.0,,,,,,,,,,,,,,,,,,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,2012,10244.3119313466,586263141.0,,,,,,,,,,,,,,,,,,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,2013,10382.5128402228,592784484.0,,,,,,,,,,,,,,,,,,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,2014,10464.8864512803,599226878.0,,,,,,,,,,,,,,,,,,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,2015,8577.804211342,605613677.0,,,,,,,,,,,,,,,,,,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,2016,8258.39951873525,611946736.0,,,,,,,,,,,,,,,,,,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,2017,9110.90175054244,618155029.0,,,,,,,,,,,,,,,,,,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,2018,8822.12438662919,624120970.0,,,,,,,,,,,,,,,,,,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,2019,8596.41766087618,629795751.0,,,,,,,,,,,,,,,,,,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,2020,7183.58454333269,634961078.0,,,,,,,,,,,,,,,,,,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,2021,8304.28022515683,639469895.0,,,,,,,,,,,,,,,,,,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,2022,9388.72096989775,643884393.0,,,,,,,,,,,,,,,,,,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,2023,10439.5260704558,648763330.0,,,,,,,,,,,,,,,,,,,
Latvia,LVA,1974,,2437186.0,,,,,,,,,,,,,,,,,,,
Latvia,LVA,1975,,2456130.0,,,,,,,,,,,,,,,,,,,
Latvia,LVA,1976,,2470989.0,,,,,,,,,,,,,,,,,,,
Latvia,LVA,1977,,2485073.0,,,,,,,,,,,,,,,,,,,
Latvia,LVA,1978,,2497921.0,,,,,,,,,,,,,,,,,,,
Latvia,LVA,1979,,2505953.0,,,,,,,,,,,,,,,,,,,
Latvia,LVA,1980,,2511701.0,,,,,,,,,,,,,,,,,,,
Latvia,LVA,1981,,2519421.0,,,,,,,,,,,,,,,,,,,
Latvia,LVA,1982,,2531080.0,,,,,,,,,,,,,,,,,,,
Latvia,LVA,1983,,2546011.0,,,,,,,,,,,,,,,,,,,
Latvia,LVA,1984,,2562047.0,,,,,,,,,,,,,,,,,,,
Latvia,LVA,1985,,2578873.0,,,,,,,,,,,,,,,,,,,
Latvia,LVA,1986,,2599892.0,,,,,,,,,,,,,,,,,,,
Latvia,LVA,1987,,2626583.0,,,,,,,,,,,,,,,,,,,
Latvia,LVA,1988,,2653434.0,,,,,,,,,,,,,,,,,,,
Latvia,LVA,1989,,2666955.0,,,,,,,,,,,,,,,,,,,
Latvia,LVA,1990,,2663151.0,,,,,,,,,,,,,,,,,,,
Latvia,LVA,1991,,2650581.0,,,,,,,,,,,,,,,,,,,
Latvia,LVA,1992,,2614338.0,,,,,,,,,,,,,,,,,,,
Latvia,LVA,1993,,2563290.0,,,,,,,,,,,,,,,,,,,
Latvia,LVA,1994,,2520742.0,,,,,,,,,,,,,,,,,,,
Latvia,LVA,1995,2329.57673252552,2485056.0,,,,,,,,,,,,,,,,,,,
Latvia,LVA,1996,2431.70899961616,2457222.0,,,,,,,,,,,,,,,,,,,
Latvia,LVA,1997,2683.2413681237,2432851.0,,,,,,,,,,,,,,,,,,,
Latvia,LVA,1998,2973.53484252681,2410019.0,,,,,,,,,,,,,,,,,,,
Latvia,LVA,1999,3151.57701817354,2390482.0,,,,,,,,,,,,,,,,,,,
Latvia,LVA,2000,3361.64086880275,2367550.0,,,,,,,,,,,,,,,,,,,
Latvia,LVA,2001,3578.00190041351,2337170.0,,,,,,,,,,,,,,,,,,,
Latvia,LVA,2002,4136.93329688951,2310173.0,,,,,,,,,,,,,,,,,,,
Latvia,LVA,2003,5145.19523190241,2287955.0,,,,,,,,,,,,,,,,,,,
Latvia,LVA,2004,6378.66652057115,2263122.0,,,,,,,,,,,,,,,,,,,
Latvia,LVA,2005,7594.90238431362,2238799.0,,,,,,,,,,,,,,,,,,,
Latvia,LVA,2006,9723.44690174779,2218357.0,,,,,,,,,,,,,,,,,,,
Latvia,LVA,2007,14113.5291277327,2200325.0,,,,,,,,,,,,,,,,,,,
Latvia,LVA,2008,16467.1436879405,2177322.0,,,,,,,,,,,,,,,,,,,
Latvia,LVA,2009,12331.9285524089,2141669.0,,,,,,,,,,,,,,,,,,,
Latvia,LVA,2010,11420.9940032836,2097555.0,,,,,,,,,,,,,,,,,,,
Latvia,LVA,2011,13338.9622350852,2059709.0,,,,,,,,,,,,,,,,,,,
Latvia,LVA,2012,13847.3379393194,2034319.0,,,,,,,,,,,,,,,,,,,
Latvia,LVA,2013,15007.4918561719,2012647.0,,,,,,,,,,,,,,,,,,,
Latvia,LVA,2014,15742.3913381908,1993782.0,,,,,,,,,,,,,,,,,,,
Latvia,LVA,2015,13786.4567953114,1977527.0,,,,,,,,,,,,,,,,,,,
Latvia,LVA,2016,14331.7515885049,1959537.0,,,,,,,,,,,,,,,,,,,
Latvia,LVA,2017,15695.1151541059,1942248.0,,,,,,,,,,,,,,,,,,,
Latvia,LVA,2018,17865.0310947642,1927174.0,,,,,,,,,,,,,,,,,,,
Latvia,LVA,2019,17883.3494113217,1913822.0,,,,,,,,,,,,,,,,,,,
Latvia,LVA,2020,18096.2027073394,1900449.0,,,,,,,,,,,,,,,,,,,
Latvia,LVA,2021,20930.3982374189,1884490.0,,,,,,,,,,,,,,,,,,,
Latvia,LVA,2022,21508.4003332167,1879383.0,,,,,,,,,,,,,,,,,,,
Latvia,LVA,2023,23184.3116680149,1881750.0,,,,,,,,,,,,,,,,,,,
Least developed countries: UN classification,LDC,1974,203.728125738737,344428047.0,,,,,,,,,,,,,,,,,,,
Least developed countries: UN classification,LDC,1975,244.301576707365,352974187.0,,,,,,,,,,,,,,,,,,,
Least developed countries: UN classification,LDC,1976,218.99801617858,361378199.0,,,,,,,,,,,,,,,,,,,
Least developed countries: UN classification,LDC,1977,229.147762748658,370063476.0,,,,,,,,,,,,,,,,,,,
Least developed countries: UN classification,LDC,1978,259.938274365521,379602942.0,,,,,,,,,,,,,,,,,,,
Least developed countries: UN classification,LDC,1979,283.538581677444,389654865.0,,,,,,,,,,,,,,,,,,,
Least developed countries: UN classification,LDC,1980,311.599982045558,398831237.0,,,,,,,,,,,,,,,,,,,
Least developed countries: UN classification,LDC,1981,321.159751955979,407724663.0,,,,,,,,,,,,,,,,,,,
Least developed countries: UN classification,LDC,1982,314.633843308866,418029153.0,,,,,,,,,,,,,,,,,,,
Least developed countries: UN classification,LDC,1983,309.610971052285,429385050.0,,,,,,,,,,,,,,,,,,,
Least developed countries: UN classification,LDC,1984,315.459506747823,441083473.0,,,,,,,,,,,,,,,,,,,
Least developed countries: UN classification,LDC,1985,337.096046712658,452925370.0,,,,,,,,,,,,,,,,,,,
Least developed countries: UN classification,LDC,1986,279.565786122451,464719751.0,,,,,,,,,,,,,,,,,,,
Least developed countries: UN classification,LDC,1987,290.710158576227,476678929.0,,,,,,,,,,,,,,,,,,,
Least developed countries: UN classification,LDC,1988,309.859769763689,488634944.0,,,,,,,,,,,,,,,,,,,
Least developed countries: UN classification,LDC,1989,323.406559408876,500927368.0,,,,,,,,,,,,,,,,,,,
Least developed countries: UN classification,LDC,1990,366.914811494061,513410293.0,,,,,,,,,,,,,,,,,,,
Least developed countries: UN classification,LDC,1991,392.202297161513,525967892.0,,,,,,,,,,,,,,,,,,,
Least developed countries: UN classification,LDC,1992,300.743216930255,540073235.0,,,,,,,,,,,,,,,,,,,
Least developed countries: UN classification,LDC,1993,307.245818972748,555402795.0,,,,,,,,,,,,,,,,,,,
Least developed countries: UN classification,LDC,1994,293.537607313832,570349227.0,,,,,,,,,,,,,,,,,,,
Least developed countries: UN classification,LDC,1995,293.386857379683,585085744.0,,,,,,,,,,,,,,,,,,,
Least developed countries: UN classification,LDC,1996,299.758055479074,599913754.0,,,,,,,,,,,,,,,,,,,
Least developed countries: UN classification,LDC,1997,307.241869730084,614755340.0,,,,,,,,,,,,,,,,,,,
Least developed countries: UN classification,LDC,1998,303.90740452104,629930825.0,,,,,,,,,,,,,,,,,,,
Least developed countries: UN classification,LDC,1999,305.703299906189,645681010.0,,,,,,,,,,,,,,,,,,,
Least developed countries: UN classification,LDC,2000,338.993566230476,661430964.0,,,,,,,,,,,,,,,,,,,
Least developed countries: UN classification,LDC,2001,317.916464991167,677492970.0,,,,,,,,,,,,,,,,,,,
Least developed countries: UN classification,LDC,2002,338.810412849552,695099275.0,,,,,,,,,,,,,,,,,,,
Least developed countries: UN classification,LDC,2003,373.723000278886,713279960.0,,,,,,,,,,,,,,,,,,,
Least developed countries: UN classification,LDC,2004,418.829979041157,731086901.0,,,,,,,,,,,,,,,,,,,
Least developed countries: UN classification,LDC,2005,481.692154951142,749189504.0,,,,,,,,,,,,,,,,,,,
Least developed countries: UN classification,LDC,2006,543.978971203321,767538041.0,,,,,,,,,,,,,,,,,,,
Least developed countries: UN classification,LDC,2007,638.044345036786,785635469.0,,,,,,,,,,,,,,,,,,,
Least developed countries: UN classification,LDC,2008,764.247541897556,803947600.0,,,,,,,,,,,,,,,,,,,
Least developed countries: UN classification,LDC,2009,739.277168901594,823002155.0,,,,,,,,,,,,,,,,,,,
Least developed countries: UN classification,LDC,2010,815.646959616719,842807198.0,,,,,,,,,,,,,,,,,,,
Least developed countries: UN classification,LDC,2011,907.936012242016,863421305.0,,,,,,,,,,,,,,,,,,,
Least developed countries: UN classification,LDC,2012,926.086852143228,884653995.0,,,,,,,,,,,,,,,,,,,
Least developed countries: UN classification,LDC,2013,984.580674622207,906405074.0,,,,,,,,,,,,,,,,,,,
Least developed countries: UN classification,LDC,2014,1033.33444875626,928661685.0,,,,,,,,,,,,,,,,,,,
Least developed countries: UN classification,LDC,2015,968.123889466947,951184941.0,,,,,,,,,,,,,,,,,,,
Least developed countries: UN classification,LDC,2016,961.052941601299,974516186.0,,,,,,,,,,,,,,,,,,,
Least developed countries: UN classification,LDC,2017,1026.5687075244,998532743.0,,,,,,,,,,,,,,,,,,,
Least developed countries: UN classification,LDC,2018,1066.18135482911,1022731692.0,,,,,,,,,,,,,,,,,,,
Least developed countries: UN classification,LDC,2019,1098.40753887349,1047426093.0,,,,,,,,,,,,,,,,,,,
Least developed countries: UN classification,LDC,2020,1082.9929209144,1072970944.0,,,,,,,,,,,,,,,,,,,
Least developed countries: UN classification,LDC,2021,1152.85242267264,1098791080.0,,,,,,,,,,,,,,,,,,,
Least developed countries: UN classification,LDC,2022,1267.00441526421,1124396999.0,,,,,,,,,,,,,,,,,,,
Least developed countries: UN classification,LDC,2023,1307.65017453078,1150346774.0,,,,,,,,,,,,,,,,,,,
Lebanon,LBN,1974,,2632880.0,,,,,,,,,,,,,,,,,,,
Lebanon,LBN,1975,,2691586.0,,,,,,,,,,,,,,,,,,,
Lebanon,LBN,1976,,3070419.0,,,,,,,,,,,,,,,,,,,
Lebanon,LBN,1977,,3457617.0,,,,,,,,,,,,,,,,,,,
Lebanon,LBN,1978,,3183405.0,,,,,,,,,,,,,,,,,,,
Lebanon,LBN,1979,,2902164.0,,,,,,,,,,,,,,,,,,,
Lebanon,LBN,1980,,2963702.0,,,,,,,,,,,,,,,,,,,
Lebanon,LBN,1981,,3027222.0,,,,,,,,,,,,,,,,,,,
Lebanon,LBN,1982,,3070133.0,,,,,,,,,,,,,,,,,,,
Lebanon,LBN,1983,,3106990.0,,,,,,,,,,,,,,,,,,,
Lebanon,LBN,1984,,3163558.0,,,,,,,,,,,,,,,,,,,
Lebanon,LBN,1985,,3226750.0,,,,,,,,,,,,,,,,,,,
Lebanon,LBN,1986,,3308010.0,,,,,,,,,,,,,,,,,,,
Lebanon,LBN,1987,,3390870.0,,,,,,,,,,,,,,,,,,,
Lebanon,LBN,1988,958.460577311836,3457148.0,,,,,,,,,,,,,,,,,,,
Lebanon,LBN,1989,770.953664956087,3525502.0,,,,,,,,,,,,,,,,,,,
Lebanon,LBN,1990,789.850392064409,3593700.0,,,,,,,,,,,,,,,,,,,
Lebanon,LBN,1991,1279.1806257385,3666734.0,,,,,,,,,,,,,,,,,,,
Lebanon,LBN,1992,1560.19870761742,3745407.0,,,,,,,,,,,,,,,,,,,
Lebanon,LBN,1993,2079.64617440574,3818796.0,,,,,,,,,,,,,,,,,,,
Lebanon,LBN,1994,2468.81984056547,3888144.0,,,,,,,,,,,,,,,,,,,
Lebanon,LBN,1995,2959.56085112676,3959640.0,,,,,,,,,,,,,,,,,,,
Lebanon,LBN,1996,3393.5033991725,4034243.0,,,,,,,,,,,,,,,,,,,
Lebanon,LBN,1997,3834.85621710957,4107551.0,,,,,,,,,,,,,,,,,,,
Lebanon,LBN,1998,4127.32005423634,4178784.0,,,,,,,,,,,,,,,,,,,
Lebanon,LBN,1999,4091.99400690503,4250020.0,,,,,,,,,,,,,,,,,,,
Lebanon,LBN,2000,3994.86114388889,4320642.0,,,,,,,,,,,,,,,,,,,
Lebanon,LBN,2001,4021.17726323273,4389200.0,,,,,,,,,,,,,,,,,,,
Lebanon,LBN,2002,4307.10082699491,4446666.0,,,,,,,,,,,,,,,,,,,
Lebanon,LBN,2003,4458.1085803754,4504807.0,,,,,,,,,,,,,,,,,,,
Lebanon,LBN,2004,4625.30424673265,4574797.0,,,,,,,,,,,,,,,,,,,
Lebanon,LBN,2005,4630.00921353301,4643044.0,,,,,,,,,,,,,,,,,,,
Lebanon,LBN,2006,4665.96280134547,4719864.0,,,,,,,,,,,,,,,,,,,
Lebanon,LBN,2007,5162.03295880358,4809608.0,,,,,,,,,,,,,,,,,,,
Lebanon,LBN,2008,5957.69675411548,4887613.0,,,,,,,,,,,,,,,,,,,
Lebanon,LBN,2009,7149.7914980484,4951135.0,,,,,,,,,,,,,,,,,,,
Lebanon,LBN,2010,7695.24541457279,4995800.0,,,,,,,,,,,,,,,,,,,
Lebanon,LBN,2011,7914.1095681645,5045056.0,,,,,,,,,,,,,,,,,,,
Lebanon,LBN,2012,8500.1805629403,5178337.0,,,,,,,,,,,,,,,,,,,
Lebanon,LBN,2013,8255.20921055985,5678851.0,,,,,,,,,,,,,,,,,,,
Lebanon,LBN,2014,7665.37969186256,6274342.0,,,,,,,,,,,,,,,,,,,
Lebanon,LBN,2015,7802.75136769776,6398940.0,,,,,,,,,,,,,,,,,,,
Lebanon,LBN,2016,8172.29947599133,6258619.0,,,,,,,,,,,,,,,,,,,
Lebanon,LBN,2017,8679.89742212366,6109252.0,,,,,,,,,,,,,,,,,,,
Lebanon,LBN,2018,9225.84515486901,5950839.0,,,,,,,,,,,,,,,,,,,
Lebanon,LBN,2019,8925.42186017072,5781907.0,,,,,,,,,,,,,,,,,,,
Lebanon,LBN,2020,5599.95752260733,5662923.0,,,,,,,,,,,,,,,,,,,
Lebanon,LBN,2021,4136.14657516013,5592631.0,2021.0,2021-10-04,10000000.0,10836735.0,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,998.0,https://api.nobelprize.org/2/laureate/998,998.0,Ardem,Patapoutian,Ardem Patapoutian,male,1967-00-00,Beirut,Lebanon,Beirut,Lebanon,Asia
Lebanon,LBN,2022,3823.93806860546,5489739.0,,,,,,,,,,,,,,,,,,,
Lebanon,LBN,2023,,5353930.0,,,,,,,,,,,,,,,,,,,
Lesotho,LSO,1974,128.343793759466,1175369.0,,,,,,,,,,,,,,,,,,,
Lesotho,LSO,1975,122.974309653654,1216180.0,,,,,,,,,,,,,,,,,,,
Lesotho,LSO,1976,117.518999071221,1256478.0,,,,,,,,,,,,,,,,,,,
Lesotho,LSO,1977,149.343187049765,1294435.0,,,,,,,,,,,,,,,,,,,
Lesotho,LSO,1978,200.245991169345,1331213.0,,,,,,,,,,,,,,,,,,,
Lesotho,LSO,1979,211.94461937649,1368917.0,,,,,,,,,,,,,,,,,,,
Lesotho,LSO,1980,306.564694519591,1407672.0,,,,,,,,,,,,,,,,,,,
Lesotho,LSO,1981,299.956983924733,1447501.0,,,,,,,,,,,,,,,,,,,
Lesotho,LSO,1982,234.306582894671,1488399.0,,,,,,,,,,,,,,,,,,,
Lesotho,LSO,1983,252.689979396071,1530331.0,,,,,,,,,,,,,,,,,,,
Lesotho,LSO,1984,211.765498342128,1573267.0,,,,,,,,,,,,,,,,,,,
Lesotho,LSO,1985,166.159723097652,1616697.0,,,,,,,,,,,,,,,,,,,
Lesotho,LSO,1986,192.107342897134,1659793.0,,,,,,,,,,,,,,,,,,,
Lesotho,LSO,1987,237.070503697879,1698939.0,,,,,,,,,,,,,,,,,,,
Lesotho,LSO,1988,271.319632608175,1733733.0,,,,,,,,,,,,,,,,,,,
Lesotho,LSO,1989,280.352982742586,1767091.0,,,,,,,,,,,,,,,,,,,
Lesotho,LSO,1990,331.523767823876,1798997.0,,,,,,,,,,,,,,,,,,,
Lesotho,LSO,1991,384.980542166446,1829509.0,,,,,,,,,,,,,,,,,,,
Lesotho,LSO,1992,447.149169577917,1858507.0,,,,,,,,,,,,,,,,,,,
Lesotho,LSO,1993,443.167229994817,1885478.0,,,,,,,,,,,,,,,,,,,
Lesotho,LSO,1994,459.662744397155,1910642.0,,,,,,,,,,,,,,,,,,,
Lesotho,LSO,1995,518.021239193673,1934079.0,,,,,,,,,,,,,,,,,,,
Lesotho,LSO,1996,483.92075120779,1955098.0,,,,,,,,,,,,,,,,,,,
Lesotho,LSO,1997,505.938803320767,1972579.0,,,,,,,,,,,,,,,,,,,
Lesotho,LSO,1998,467.587961915013,1985639.0,,,,,,,,,,,,,,,,,,,
Lesotho,LSO,1999,457.704342475136,1994243.0,,,,,,,,,,,,,,,,,,,
Lesotho,LSO,2000,443.949949675926,1998630.0,,,,,,,,,,,,,,,,,,,
Lesotho,LSO,2001,412.962296184389,1999473.0,,,,,,,,,,,,,,,,,,,
Lesotho,LSO,2002,388.367476377443,1997534.0,,,,,,,,,,,,,,,,,,,
Lesotho,LSO,2003,580.937283828998,1993030.0,,,,,,,,,,,,,,,,,,,
Lesotho,LSO,2004,761.181038791723,1985384.0,,,,,,,,,,,,,,,,,,,
Lesotho,LSO,2005,850.775315507556,1977424.0,,,,,,,,,,,,,,,,,,,
Lesotho,LSO,2006,910.618563398363,1976780.0,,,,,,,,,,,,,,,,,,,
Lesotho,LSO,2007,848.077371929249,1983465.0,,,,,,,,,,,,,,,,,,,
Lesotho,LSO,2008,885.65930324266,1995014.0,,,,,,,,,,,,,,,,,,,
Lesotho,LSO,2009,866.475127181991,2009169.0,,,,,,,,,,,,,,,,,,,
Lesotho,LSO,2010,1104.8115468317,2022747.0,,,,,,,,,,,,,,,,,,,
Lesotho,LSO,2011,1265.85794508512,2037677.0,,,,,,,,,,,,,,,,,,,
Lesotho,LSO,2012,1205.85998481002,2054718.0,,,,,,,,,,,,,,,,,,,
Lesotho,LSO,2013,1141.3609231718,2073939.0,,,,,,,,,,,,,,,,,,,
Lesotho,LSO,2014,1165.05065002416,2095242.0,,,,,,,,,,,,,,,,,,,
Lesotho,LSO,2015,1113.83683453612,2118521.0,,,,,,,,,,,,,,,,,,,
Lesotho,LSO,2016,986.265249840927,2143872.0,,,,,,,,,,,,,,,,,,,
Lesotho,LSO,2017,1062.71243340258,2170617.0,,,,,,,,,,,,,,,,,,,
Lesotho,LSO,2018,1162.97885412072,2198017.0,,,,,,,,,,,,,,,,,,,
Lesotho,LSO,2019,1074.1340466189,2225702.0,,,,,,,,,,,,,,,,,,,
Lesotho,LSO,2020,910.93494753765,2254100.0,,,,,,,,,,,,,,,,,,,
Lesotho,LSO,2021,1054.9327396161,2281454.0,,,,,,,,,,,,,,,,,,,
Lesotho,LSO,2022,992.857328462257,2305825.0,,,,,,,,,,,,,,,,,,,
Lesotho,LSO,2023,878.008505473734,2330318.0,,,,,,,,,,,,,,,,,,,
Liberia,LBR,1974,299.428205300061,1626283.0,,,,,,,,,,,,,,,,,,,
Liberia,LBR,1975,345.500265608698,1671632.0,,,,,,,,,,,,,,,,,,,
Liberia,LBR,1976,347.210910559434,1718482.0,,,,,,,,,,,,,,,,,,,
Liberia,LBR,1977,380.642296894052,1768092.0,,,,,,,,,,,,,,,,,,,
Liberia,LBR,1978,393.901786023204,1820861.0,,,,,,,,,,,,,,,,,,,
Liberia,LBR,1979,434.038524903948,1875566.0,,,,,,,,,,,,,,,,,,,
Liberia,LBR,1980,442.358561802823,1932169.0,,,,,,,,,,,,,,,,,,,
Liberia,LBR,1981,425.450447054565,1989690.0,,,,,,,,,,,,,,,,,,,
Liberia,LBR,1982,421.924377882029,2047602.0,,,,,,,,,,,,,,,,,,,
Liberia,LBR,1983,390.382149025839,2109151.0,,,,,,,,,,,,,,,,,,,
Liberia,LBR,1984,390.249582144003,2174194.0,,,,,,,,,,,,,,,,,,,
Liberia,LBR,1985,380.089734270829,2239724.0,,,,,,,,,,,,,,,,,,,
Liberia,LBR,1986,364.707484409287,2305860.0,,,,,,,,,,,,,,,,,,,
Liberia,LBR,1987,410.040426580297,2372449.0,,,,,,,,,,,,,,,,,,,
Liberia,LBR,1988,425.595754125918,2439639.0,,,,,,,,,,,,,,,,,,,
Liberia,LBR,1989,313.566757058541,2507600.0,,,,,,,,,,,,,,,,,,,
Liberia,LBR,1990,173.95782563579,2209731.0,,,,,,,,,,,,,,,,,,,
Liberia,LBR,1991,179.452114131545,1939236.0,,,,,,,,,,,,,,,,,,,
Liberia,LBR,1992,108.884911328221,2052626.0,,,,,,,,,,,,,,,,,,,
Liberia,LBR,1993,75.2073241806082,2132771.0,,,,,,,,,,,,,,,,,,,
Liberia,LBR,1994,62.2059685732812,2125198.0,,,,,,,,,,,,,,,,,,,
Liberia,LBR,1995,62.9194435083284,2142422.0,,,,,,,,,,,,,,,,,,,
Liberia,LBR,1996,72.3241647103449,2203966.0,,,,,,,,,,,,,,,,,,,
Liberia,LBR,1997,124.155582595561,2383300.0,,,,,,,,,,,,,,,,,,,
Liberia,LBR,1998,136.252171092715,2639224.0,,,,,,,,,,,,,,,,,,,
Liberia,LBR,1999,158.365842301603,2789743.0,,,,,,,,,,,,,,,,,,,
Liberia,LBR,2000,301.87646966176,2895224.0,,,,,,,,,,,,,,,,,,,
Liberia,LBR,2001,303.858805600124,2981648.0,,,,,,,,,,,,,,,,,,,
Liberia,LBR,2002,302.881886846333,3060599.0,,,,,,,,,,,,,,,,,,,
Liberia,LBR,2003,242.449937167219,3085173.0,,,,,,,,,,,,,,,,,,,
Liberia,LBR,2004,287.274691932321,3122447.0,,,,,,,,,,,,,,,,,,,
Liberia,LBR,2005,290.541214909265,3266318.0,,,,,,,,,,,,,,,,,,,
Liberia,LBR,2006,323.841225769427,3455397.0,,,,,,,,,,,,,,,,,,,
Liberia,LBR,2007,377.951628798097,3632740.0,,,,,,,,,,,,,,,,,,,
Liberia,LBR,2008,456.144699881365,3783887.0,,,,,,,,,,,,,,,,,,,
Liberia,LBR,2009,452.745228889857,3905066.0,,,,,,,,,,,,,,,,,,,
Liberia,LBR,2010,497.020365397034,4019956.0,,,,,,,,,,,,,,,,,,,
Liberia,LBR,2011,573.526422156584,4181150.0,2011.0,2011-10-07,10000000.0,11946007.0,Peace,The Nobel Peace Prize,869.0,https://api.nobelprize.org/2/laureate/869,869.0,Ellen,Johnson Sirleaf,Ellen Johnson Sirleaf,female,1938-10-29,Monrovia,Liberia,Monrovia,Liberia,Africa
Liberia,LBR,2011,573.526422156584,4181150.0,2011.0,2011-10-07,10000000.0,11946007.0,Peace,The Nobel Peace Prize,870.0,https://api.nobelprize.org/2/laureate/870,870.0,Leymah,Gbowee,Leymah Gbowee,female,1972-02-01,Monrovia,Liberia,Monrovia,Liberia,Africa
Liberia,LBR,2012,644.455576742833,4331740.0,,,,,,,,,,,,,,,,,,,
Liberia,LBR,2013,717.635753333907,4427313.0,,,,,,,,,,,,,,,,,,,
Liberia,LBR,2014,713.734882389203,4519398.0,,,,,,,,,,,,,,,,,,,
Liberia,LBR,2015,699.662946853965,4612329.0,,,,,,,,,,,,,,,,,,,
Liberia,LBR,2016,722.131226789418,4706097.0,,,,,,,,,,,,,,,,,,,
Liberia,LBR,2017,706.892691974846,4796631.0,,,,,,,,,,,,,,,,,,,
Liberia,LBR,2018,700.037039377706,4889391.0,,,,,,,,,,,,,,,,,,,
Liberia,LBR,2019,665.878447568436,4985289.0,,,,,,,,,,,,,,,,,,,
Liberia,LBR,2020,624.289710007737,5087584.0,,,,,,,,,,,,,,,,,,,
Liberia,LBR,2021,676.44292696753,5193416.0,,,,,,,,,,,,,,,,,,,
Liberia,LBR,2022,754.53284857226,5302681.0,,,,,,,,,,,,,,,,,,,
Liberia,LBR,2023,799.501400511629,5418377.0,,,,,,,,,,,,,,,,,,,
Libya,LBY,1974,6934.12166105344,2179446.0,,,,,,,,,,,,,,,,,,,
Libya,LBY,1975,6418.81895688506,2291841.0,,,,,,,,,,,,,,,,,,,
Libya,LBY,1976,7911.69918150914,2413760.0,,,,,,,,,,,,,,,,,,,
Libya,LBY,1977,8823.76779816384,2541805.0,,,,,,,,,,,,,,,,,,,
Libya,LBY,1978,8271.84410925218,2676117.0,,,,,,,,,,,,,,,,,,,
Libya,LBY,1979,10840.3724703191,2816917.0,,,,,,,,,,,,,,,,,,,
Libya,LBY,1980,13823.0831631062,2962720.0,,,,,,,,,,,,,,,,,,,
Libya,LBY,1981,11688.3607179377,3112015.0,,,,,,,,,,,,,,,,,,,
Libya,LBY,1982,10338.5673097995,3265457.0,,,,,,,,,,,,,,,,,,,
Libya,LBY,1983,9697.56914371385,3423592.0,,,,,,,,,,,,,,,,,,,
Libya,LBY,1984,8269.24407276781,3564547.0,,,,,,,,,,,,,,,,,,,
Libya,LBY,1985,8558.05853723825,3684313.0,,,,,,,,,,,,,,,,,,,
Libya,LBY,1986,6363.07921629147,3800110.0,,,,,,,,,,,,,,,,,,,
Libya,LBY,1987,6824.66146223519,3911939.0,,,,,,,,,,,,,,,,,,,
Libya,LBY,1988,6044.65166961709,4021565.0,,,,,,,,,,,,,,,,,,,
Libya,LBY,1989,6091.1506227253,4130042.0,,,,,,,,,,,,,,,,,,,
Libya,LBY,1990,6821.87858730654,4236983.0,,,,,,,,,,,,,,,,,,,
Libya,LBY,1991,7368.04121094124,4341971.0,,,,,,,,,,,,,,,,,,,
Libya,LBY,1992,7623.94155652527,4444820.0,,,,,,,,,,,,,,,,,,,
Libya,LBY,1993,6745.930536506,4544970.0,,,,,,,,,,,,,,,,,,,
Libya,LBY,1994,6164.34499404229,4641296.0,,,,,,,,,,,,,,,,,,,
Libya,LBY,1995,5396.37422672079,4733063.0,,,,,,,,,,,,,,,,,,,
Libya,LBY,1996,5785.11069861188,4820066.0,,,,,,,,,,,,,,,,,,,
Libya,LBY,1997,6262.49103487807,4902346.0,,,,,,,,,,,,,,,,,,,
Libya,LBY,1998,5471.09200959199,4980962.0,,,,,,,,,,,,,,,,,,,
Libya,LBY,1999,7112.6680669143,5057998.0,,,,,,,,,,,,,,,,,,,
Libya,LBY,2000,7424.34786637531,5154790.0,,,,,,,,,,,,,,,,,,,
